"start","end","survey_type","survey_id","survey_version","country","community","sex","interviewer","interviewer_Org","gear_handline","gear_spear","gear_traps","gear_gillnet","gear_mobilenet","gear_statline","gear_buceo","gear_other","other_gear","boat_status","boat_material","boat_motorized","boat_power","boat_length","comment","tech_smartphone","tech_maps","tech_socialmedia","tech_other","tech_none","other_tech","fishtech_vhf","fishtech_fishfinder","fishtech_survcam","fishtech_catchapp","fishtech_gps","fishtech_vesseltrack","fishtech_other","fishtech_none","other_fishtech","text_vms","positive_tracking_tech_one","positive_tracking_tech_two","negative_tracking_tech_one","negative_tracking_tech_two","choice","package_nopackage","wtp_1","wtp_2","wtp_3","wtp_4","wtr_1","wtr_2","wtr_3","wtr_4","tracking_positive","tracking_negative","vms_adoption_text","vms_design_a","vms_design_b","vms_design_c","vms_design_d","vms_design_e","vms_design_f","vms_design_g","vms_design_h","vms_design_i","target_species_one","target_species_two","target_species_three","fraction_personal","fraction_neighbor","fraction_local_trade","fraction_export","fraction_other","other_fraction","fishing_organization","fishing_org_type","other_type","fishing_org_role","other_role","fishing_org_members","access_target_species","other_access","restriction_gear","restriction_size","restriction_season","restriction_spacial","restriction_quota","restriction_other","restriction_none","other_restriction","enforcement_community_members","enforcement_village_leader","enforcement_village_gov","enforcement_provincial_gov","enforcement_national_gov","enforcement_none","enforcement_other","other_enforcement","enforcement_interval","other_interval","punishment_severity","mpa","fishery_problem_one","fishery_problem_two","fishery_problem_three","fishery_solution_one","fishery_solution_two","fishery_solution_three","rank_one","rank_two","rank_three","rank_four","catch_trends","opinion_a","opinion_b","opinion_c","opinion_d","opinion_e","opinion_f","opinion_g","opinion_h","opinion_i","trust_a","trust_b","trust_c","trust_d","trust_e","trust_f","trust_g","trust_h","trust_i","trust_j","trust_k","trust_l","satisfaction_a","satisfaction_b","satisfaction_c","age","years_fishing","education","other_education","income","income_fishing","income_expenses","photo","last_comments"
2019-09-05 23:16:47,2019-09-06 00:36:14,NA,5037,7,"MEX","PSC",NA,"JS","Bren",1,0,1,1,0,0,1,1,"Buceo","own","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,1,0,"Zanahoria",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","no",NA,NA,NA,NA,NA,NA,"Que faciliten permisos. Mal distribuidos",1,0,0,0,0,1,1,0,0,"Catarina","Generosa","Escama",NA,NA,50,NA,50,"Varios compradores mejor postor. Vende a misma persona","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"weak","no","El gobierno. Los pescas. No se castiga al comprador",NA,NA,NA,NA,NA,"corruption","trash_pollutin","iuu","weather","no_change","disagree_str","disagree_str","agree_str","agree_str","agree_str","agree_str","agree_str","neutral","agree","neutral","trust_entirely","distrust_entirely","distrust_entirely","neutral","trust_sw","trust_entirely","trust_entirely","trust_entirely","trust_entirely","trust_entirely","trust_sw","satisfied","n_a","satisfied_ext",36,19,"edu_no_formal",NA,30000,100,50,NA,NA
2019-09-04 00:34:48,2019-09-04 00:54:16,NA,5025,13,"MEX","PSC",NA,"JS","Bren",1,0,0,1,1,1,0,0,NA,"share_employee","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,1,0,"Zanahoria",NA,NA,NA,NA,NA,2,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,"Catarina","Camaron","Escama",NA,NA,NA,100,NA,NA,"yes","cooperative",NA,"partner",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"every_week",NA,"moderate","no","Bajos precios. Mala comercializacion. Muchas personas","Sobreexplotacion sobrepoblacion",NA,NA,NA,NA,"corruption","iuu","trash_pollutin","weather",NA,"disagree","agree","neutral","agree_str","agree_str","agree_str","agree_str","agree_str","disagree","trust_sw","neutral","distrust_sw","distrust_sw","distrust_sw","distrust_sw","distrust_sw","trust_sw","trust_sw","neutral","neutral","neutral","satisfied","neutral","unsatisfied",27,15,"edu_uni",NA,7000,50,20,NA,NA
2019-09-04 18:46:16,2019-09-04 19:29:09,NA,5031,15,"MEX","PSC",NA,"JS","Bren",0,0,1,0,0,0,0,0,NA,"own","fiberglass","yes","no",7,NA,1,1,0,NA,0,NA,0,1,0,0,1,0,1,0,"Zanahoria",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,"Jaiba",NA,NA,NA,NA,100,NA,NA,NA,"yes","cooperative",NA,"director",NA,7,"permit","Permisos presrados para jaiba",1,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"every_week",NA,"moderate","no","Saqueo de las trampas. Vigilancia de noche",NA,NA,NA,NA,NA,"corruption","trash_pollutin","iuu","weather","no_change","agree","disagree","disagree","agree","agree","agree","agree","disagree","disagree","trust_sw","distrust_sw","trust_sw","trust_sw","trust_sw","distrust_sw","trust_sw",NA,NA,NA,NA,NA,"n_a","n_a","n_a",63,20,"edu_no_formal",NA,6000,50,50,"1567625287397.jpg",NA
2019-09-06 20:10:54,2019-09-06 20:40:24,NA,5041,15,"MEX","PSC",NA,"JS","Bren",0,0,0,0,0,0,0,1,"Buzo","own","fiberglass","yes","no",7,NA,1,1,1,NA,0,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,"Pargo","Botete","Lenguado",20,0,0,NA,80,"Cooperativas cn permiso","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,"every_week",NA,"moderate","no","Contaminacion de las plantas. Sardineras",NA,NA,NA,NA,NA,"trash_pollutin","corruption","iuu","weather","no_change","agree_str","neutral","agree","agree_str","agree_str","agree_str","disagree","agree_str","neutral","distrust_entirely","neutral","distrust_entirely","distrust_sw","neutral","neutral","trust_sw","trust_sw","neutral","distrust_sw","trust_sw","distrust_sw","n_a","n_a","n_a",30,23,"edu_secondary",NA,30000,100,80,"1567802413519.jpg",NA
2019-09-05 16:13:47,2019-09-05 16:36:07,NA,5032,12,"MEX","PSC",NA,"JS","Bren",0,0,0,0,1,0,1,1,"Buceo","share_employee","fiberglass","yes","yes",10,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,1,0,"Luces",NA,NA,NA,NA,NA,1,"no_package",NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,"Catarina","Escama",NA,NA,NA,NA,NA,60,"Comprador local exporta","yes","cooperative",NA,"partner",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,NA,"every_week",NA,"moderate","no",NA,NA,NA,NA,NA,NA,"weather","trash_pollutin","iuu","corruption","improve_high","neutral","disagree_str","agree_str","agree_str","agree_str","disagree_str","agree","disagree","agree","trust_sw","trust_sw","trust_sw","distrust_sw","distrust_sw","trust_sw","trust_sw","trust_sw","distrust_sw","trust_sw","trust_sw","distrust_sw","satisfied","n_a","satisfied",22,10,"edu_secondary",NA,15000,100,25,"1567701355972.jpg",NA
2019-09-02 15:17:51,2019-09-02 15:51:39,NA,5024,14,"MEX","PSC",NA,"JS","Bren",1,0,0,1,0,0,0,0,NA,"own","fiberglass","yes","yes",8,NA,1,0,1,NA,0,NA,1,1,0,0,1,0,1,0,"Zanahoria la pude a companero",NA,NA,NA,NA,NA,1,"no_package",NA,NA,NA,NA,"no","no","no","no",NA,NA,NA,1,0,1,0,0,1,0,0,0,"Escama. Pierna, estacuda, verdillo","Camaron 6 meses","Almeja",5,NA,95,NA,NA,NA,"yes","cooperative",NA,"director",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,"Persona asignada para mismos socios",NA,NA,"none","no",NA,NA,NA,NA,NA,NA,"corruption","iuu","trash_pollutin","weather","no_change","disagree","agree","agree","agree","agree","agree","disagree","agree","agree","distrust_sw","neutral","distrust_sw","distrust_sw","neutral","distrust_sw","neutral","neutral",NA,"neutral","distrust_sw","neutral","n_a","n_a","neutral",43,25,"other_edu","Prepa",7000,100,40,NA,NA
2019-09-06 17:26:44,2019-09-06 18:07:13,NA,5040,7,"MEX","PSC",NA,"JS","Bren",1,0,1,1,1,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,1,0,0,NA,0,NA,1,1,0,0,1,0,1,0,"Zanahoria.",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,0,"Escama","Camaron","Generosa",NA,NA,NA,NA,100,"2-3 compradores que viven aca y lo llevan a guadalajara los cabos Tijuana ensenada","yes","cooperative",NA,"partner",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"once_month",NA,"moderate","no","Guaterismo. Personas fuera de la ley en su tiempo. Mucha gente",NA,NA,NA,NA,NA,"corruption","trash_pollutin","iuu","weather","decline_high","agree","neutral","agree","agree_str","agree_str","agree","disagree","disagree","agree","distrust_sw","neutral","distrust_entirely","distrust_entirely","distrust_entirely","distrust_entirely","distrust_sw","trust_sw","trust_sw","distrust_sw","distrust_sw","distrust_sw","n_a","n_a","satisfied",53,34,"other_edu","Prepa",60000,45,45,NA,NA
2019-09-06 16:56:21,2019-09-06 17:26:31,NA,5039,11,"MEX","PSC",NA,"JS","Bren",1,0,1,1,1,1,0,1,NA,"share_collective","fiberglass","yes","yes",7,NA,1,1,1,"Pronostico tiempo",0,"Pronostico tiempo",1,1,0,0,1,0,1,0,"Zanahoria",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,0,"Escama","Camaron","Catarina",NA,NA,NA,NA,100,"Un solo comprador","yes","cooperative",NA,"partner",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"every_week",NA,"weak","no","Sobreexplotacion de productos en veda","No hay cabida para nuevos permisos por saturacion","2/3 son externas al pueblo. Todo se va pa fuera",NA,NA,"Ley que solo gente de aqui tuviera preferencia para jovenes.","corruption","trash_pollutin","iuu","weather","decline_low","agree","disagree","disagree","agree_str","agree","agree_str","agree","agree_str","disagree","trust_sw","distrust_sw","distrust_entirely","distrust_entirely","distrust_entirely","neutral","trust_sw","trust_sw","distrust_sw","distrust_sw","neutral","distrust_sw","n_a","n_a","n_a",40,22,"edu_uni",NA,20000,100,60,NA,NA
2019-09-03 23:06:59,2019-09-03 23:39:33,NA,5023,3,"MEX","PSC",NA,"JS","Bren",1,0,1,1,1,0,0,0,NA,"own","fiberglass","yes","yes",8,NA,1,0,0,NA,0,NA,1,1,0,0,1,0,1,0,"Zaahoria no funciona",NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,1,"Camaron","Catarina","Escama",NA,NA,100,NA,NA,NA,"yes","cooperative",NA,"director",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,NA,"every_week",NA,"moderate","no","Guaterismo",NA,NA,NA,NA,NA,"corruption","iuu","trash_pollutin","weather","decline_low","disagree","disagree","neutral","agree","agree","agree","agree","agree","disagree","neutral","distrust_sw","distrust_entirely","distrust_entirely","neutral","distrust_entirely","distrust_entirely","distrust_entirely",NA,"distrust_entirely","distrust_entirely","distrust_entirely","n_a","n_a","n_a",48,30,"edu_secondary",NA,8000,100,30,"1567553895745.jpg",NA
2019-09-03 22:35:00,2019-09-03 23:06:36,NA,5019,2,"MEX","PSC",NA,"JS","Bren",0,0,0,0,1,0,1,1,"Buceo","share_collective","fiberglass","yes","yes",8,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,1,0,"Zanahoria no en uso",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,"Camaron","Catarina","Escama",NA,NA,NA,NA,100,"Centro de acopio obimar u Otros compradores locales","yes","cooperative",NA,"partner",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,NA,"every_week",NA,"moderate","no","Precios muy bajos del camaron","Gasolina muy cara","Mucha panga sin permiso",NA,NA,NA,"corruption","trash_pollutin","iuu","weather","decline_low","agree","disagree","agree","agree","agree","disagree","disagree","agree","disagree","trust_entirely","neutral","distrust_sw","distrust_sw","distrust_sw","neutral","neutral","distrust_sw",NA,"neutral","neutral","neutral","n_a","n_a","n_a",41,20,"edu_secondary",NA,10000,100,0,NA,NA
2019-09-02 18:41:37,2019-09-02 19:30:14,NA,5011,15,"MEX","PSC",NA,"JS","Bren",0,0,0,1,0,0,1,1,"Buceo","own","fiberglass","yes","yes",8,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,1,0,"Apps de clima. Zanahoria ya no sirve, caduc<f3>.",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","no",NA,NA,NA,NA,NA,NA,"Seguridad, ciclones,etc",1,1,0,0,0,0,1,0,0,"Almeja catarina","Generosa","Almeja chocolata",NA,NA,NA,100,NA,"A gringo. Chocolata mercado nacional","yes","cooperative",NA,"director",NA,8,"permit",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,"every_week",NA,"weak","no","Sobreexplotacion",NA,NA,"Concientizacion del sector pesquero. Vigilancia sin corrupcion",NA,NA,"iuu","corruption","trash_pollutin","weather","no_change","agree_str","agree","agree","agree_str","agree_str","agree","disagree","agree","agree","trust_sw","distrust_entirely","distrust_entirely","neutral","neutral","distrust_entirely",NA,"trust_sw","trust_sw","distrust_sw","distrust_sw","distrust_sw","satisfied","n_a","unsatisfied",47,26,"edu_secondary",NA,16000,100,30,NA,NA
2019-09-05 20:23:25,2019-09-05 22:38:07,NA,5036,6,"MEX","PSC",NA,"JS","Bren",1,1,1,1,1,1,1,1,"Buceo","own","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,2,"no_package",NA,NA,NA,NA,"no","no","no","no",NA,NA,NA,1,0,0,0,1,0,0,1,0,"Pulpo","Catarina","Escama",NA,NA,NA,NA,100,"Mejor postor","no",NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"every_week",NA,"moderate","no","Mucha panga de fuera",NA,NA,"Quemar pangas",NA,NA,"iuu","corruption","trash_pollutin","weather","no_change","agree_str","disagree","disagree","agree_str","agree_str","agree_str","agree_str","agree","agree","distrust_entirely","distrust_entirely","distrust_entirely","neutral","distrust_entirely","trust_sw",NA,"trust_sw","distrust_sw","distrust_entirely","distrust_entirely","distrust_entirely","satisfied","neutral","n_a",31,15,"edu_secondary",NA,15000,100,50,NA,NA
2019-08-30 16:23:13,2019-08-30 20:59:40,"data",5001,7,"MEX","PSC","male","JS","Bren",0,0,0,1,1,0,0,0,NA,"own","fiberglass","yes","yes",8,NA,1,1,1,NA,0,NA,1,1,0,1,0,1,1,0,"Sos","Garmin","Exactitud de locacion. Estar since quiero estar",NA,"Facilita mayor captura impacto en stock",NA,1,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,"Obligar Al pescador",1,0,0,0,1,0,1,0,0,"Camaron","Almeja catarina","Escama",0,NA,100,NA,0,"Less than 1% for own consumption","yes","cooperative",NA,"partner",NA,12,"permit",NA,1,0,1,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"every_week",NA,"weak","no","Poca vigilancia","Artes de pesca reglamentario no se aplica",NA,"Falta de voluntad de productores",NA,NA,"corruption","iuu","weather","trash_pollutin","no_change","agree","disagree","neutral","agree","agree","agree","agree","disagree","agree","distrust_sw","distrust_sw","distrust_sw","distrust_sw","distrust_entirely","distrust_sw","distrust_sw",NA,NA,"distrust_sw","distrust_sw",NA,"n_a","n_a","unsatisfied",53,30,"other_edu","Preparatoria",1e+05,5,70,NA,NA
2019-09-04 17:31:42,2019-09-04 18:38:24,NA,5026,1,"MEX","PSC","male","JS","Bren",1,0,1,0,1,0,0,0,NA,"own","fiberglass","yes","yes",9,NA,1,0,0,NA,0,NA,1,1,0,0,1,0,1,0,"Zanahoria",NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,"Camaron","Pierna","Lenguado",NA,NA,100,NA,NA,"Mejor postor","yes","cooperative",NA,"director",NA,8,"permit","Del area",1,0,1,0,0,0,0,NA,1,0,0,0,1,0,0,NA,"every_week",NA,"moderate","no","Pesca ilegal","Mal repartidos los permisos a no pescadores",NA,"Permisos a los legales",NA,NA,"trash_pollutin","corruption","iuu","weather","no_change","agree","disagree_str","agree","agree","agree","neutral","agree","agree","agree","trust_sw","trust_sw","trust_sw","trust_sw","distrust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","n_a","n_a","satisfied",60,45,"edu_primary",NA,30000,100,50,NA,NA
2019-08-31 01:29:13,2019-08-31 14:11:04,"data",5002,6,"MEX","PSC",NA,"JS","Bren",0,0,0,1,0,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,1,1,0,NA,0,NA,1,1,0,0,1,0,0,0,"Compas. Boton de emergency",NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,0,0,"Camaron","Escama","Alneja chocolate",NA,NA,0,0,100,"Processing plant","yes","cooperative",NA,"director",NA,9,"permit","Cooperative",1,0,0,0,0,0,0,"Permiso",0,0,0,0,1,0,0,NA,"every_week",NA,"moderate","no","Vigilancia no hacen bien su trabajo","Permisos Tardan demasiado en renovar etc",NA,"Interceptora  marin","No cobrar impueatoa x pernisos queen no Esta trabajando",NA,"iuu","trash_pollutin","corruption","weather","no_change","agree","disagree_str","agree","agree_str","agree_str","agree_str","agree","agree","agree","trust_entirely","neutral","trust_entirely","neutral","neutral","neutral","neutral","neutral",NA,"neutral","neutral","neutral","n_a","n_a","n_a",59,42,"edu_primary",NA,150000,100,45,NA,"Income entered for a good month for shrimp season.  Max value."
2019-09-05 00:28:17,2019-09-05 00:47:50,NA,5015,10,"MEX","PSC",NA,"JS","Bren",1,0,1,1,1,1,0,0,NA,"own","fiberglass","yes","yes",7,NA,0,0,0,NA,1,NA,1,1,0,0,1,0,1,0,"Zanahoria",NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,"Camaron","Almeja","Escama",NA,NA,NA,NA,100,"Comprador local","yes","cooperative",NA,"director",NA,14,"permit","Licencia y del area",1,0,1,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"every_week",NA,"weak","no","No estamos unidos. Interes propio",NA,NA,NA,NA,NA,"trash_pollutin","corruption","iuu","weather","decline_high","agree","neutral","disagree","agree_str","agree_str","agree_str","agree_str","agree_str","agree","distrust_sw","neutral","distrust_sw","distrust_entirely","distrust_entirely","distrust_sw","neutral","trust_sw","distrust_sw","neutral","neutral","neutral","n_a","neutral","neutral",48,35,"edu_secondary",NA,10000,40,20,"1567644466308.jpg",NA
2019-09-04 00:16:06,2019-09-04 00:34:44,NA,5021,14,"MEX","PSC",NA,"JS","Bren",1,0,1,0,1,0,0,0,NA,"share_employee",NA,NA,NA,NA,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,0,0,"Camaron","Catarina","Chilua o generosa",0,NA,NA,NA,NA,NA,"yes","cooperative",NA,"apprentice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"weak","no","Corrupcion","Pesca ilegal",NA,NA,NA,NA,"trash_pollutin","iuu","corruption","weather","improve_low","agree","disagree","agree","agree","agree","disagree","agree","agree","agree","trust_sw","trust_sw","distrust_sw","neutral","neutral","neutral","neutral","trust_entirely","neutral","neutral","neutral","neutral","n_a","n_a","n_a",19,5,"other_edu","Preparatoria",12000,100,50,NA,NA
2019-09-05 00:52:57,2019-09-05 01:14:26,NA,5014,2,"MEX","PSC",NA,"JS","Bren",1,0,1,1,1,0,0,0,NA,"share_employee","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,1,0,"Zanahoria e-tracker. Solo cuando 20 millas al menos",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,0,"Escama","Catarina","Camaron",5,NA,NA,NA,95,"Comprador local mercado nacional","yes","cooperative",NA,"partner",NA,13,"permit","De bahia magdalena",1,0,1,0,0,0,0,NA,1,0,0,0,1,0,0,NA,"every_week",NA,"weak","no","Sobreexplotacion","Pesca ilegal",NA,"Mas organizacion de comunidad en conjunto con autoridades pesqueras",NA,NA,"iuu","corruption","trash_pollutin","weather","decline_high","agree","neutral","neutral","agree_str","agree_str","neutral","agree_str","neutral","neutral","trust_sw","neutral","distrust_entirely","distrust_sw","distrust_sw","neutral","neutral","neutral","neutral","distrust_sw","distrust_sw","distrust_sw","satisfied","satisfied","satisfied",30,15,"edu_uni",NA,7500,50,10,NA,NA
2019-09-04 20:58:06,2019-09-04 21:20:13,NA,5028,5,"MEX","PSC",NA,"JS","Bren",0,0,1,0,1,0,0,0,NA,"own","fiberglass","yes","yes",8,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,1,0,"Zanahoria. No usa por estorbo",NA,NA,NA,NA,NA,2,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,1,"Camaeob","Cata","Geberosa",NA,NA,0,NA,100,"Comprador para exportacion","yes","cooperative",NA,"director",NA,12,"permit","Cooperativa",1,0,1,0,0,0,0,NA,1,0,0,0,1,0,0,"Pdte de vigilancia","every_week","Diario","moderate","no","Pesca furtiva",NA,NA,NA,NA,NA,"trash_pollutin","corruption","iuu","weather","decline_high","agree","disagree","neutral","agree_str","agree_str","agree_str","neutral","agree","agree","trust_sw","neutral","distrust_sw","distrust_entirely","distrust_entirely","trust_sw","neutral","trust_sw","neutral","distrust_sw","distrust_sw","distrust_sw","n_a","satisfied_ext","neutral",43,27,"edu_primary",NA,15000,60,50,NA,NA
2019-08-31 17:02:11,2019-08-31 19:57:21,NA,5005,8,"MEX","PSC",NA,"JS","Bren",0,0,1,1,0,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,1,0,"Zanahoria",NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,"Escama","Camaron","Catarina",20,NA,80,0,NA,NA,"yes","cooperative",NA,"partner",NA,20,"permit","Socio",1,1,1,0,0,0,0,"2 need Al a?o",1,0,0,0,0,0,0,"Federacion","every_week",NA,"moderate","no","Basura","Barcos sardineros depredadores",NA,NA,NA,NA,"corruption","iuu","trash_pollutin","weather","decline_high","agree","disagree","neutral","agree","agree","agree","agree","agree","agree","neutral","neutral","distrust_entirely","neutral","neutral","trust_entirely","trust_entirely",NA,"neutral","neutral","neutral","neutral","neutral","neutral","neutral",39,28,"edu_primary",NA,15000,100,60,NA,"Would pay 300"
2019-09-06 23:27:04,2019-09-06 23:46:57,NA,5042,5,"MEX","PSC",NA,"JS","Bren",0,0,0,1,1,0,1,1,"Buceo","own","fiberglass","yes","no",7,NA,1,0,1,NA,0,NA,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,"Camaron","Almeja catarina","Langosta",NA,NA,NA,NA,100,"Mejor postor 5 o 6","yes","cooperative",NA,"partner",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,NA,"every_week",NA,"weak","no","Contaminacion","Sobreexplotacion",NA,"Vigilancia","Vigilancia",NA,"iuu","trash_pollutin","corruption","weather","decline_low","agree","disagree","agree","agree","agree_str","agree_str","disagree","agree","neutral","distrust_sw","distrust_entirely","distrust_sw","distrust_entirely","distrust_sw","trust_sw","trust_sw","trust_sw","trust_sw","distrust_sw","neutral","distrust_sw","n_a","n_a","n_a",27,7,"other_edu","Preparatoria",33000,100,40,NA,NA
2019-08-31 20:03:51,2019-08-31 21:59:31,NA,5006,9,"MEX","PSC",NA,"JS","Bren",1,0,1,1,1,1,0,0,NA,"own","fiberglass","yes","yes",8,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,0,0,"Zanahoria",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,"Escama","Almeja","Camaron",10,NA,90,NA,NA,NA,"yes","cooperative",NA,"director",NA,7,"permit","Socio",1,1,1,0,0,0,0,NA,1,0,0,0,1,0,0,NA,"every_week",NA,"none","no","Pesca illegal","Falta  de permusos para nuecas pesqurrias",NA,"Que  El gobirrno fije Su postura , mejor equipamiento. Registro de embarcaciobes.",NA,NA,"iuu","corruption","weather","trash_pollutin","decline_low","disagree","disagree_str","disagree","agree_str","agree_str","agree_str","agree","agree","agree","distrust_sw","distrust_sw","distrust_sw","distrust_sw","distrust_sw","distrust_sw","distrust_sw","distrust_sw","distrust_sw","distrust_sw","distrust_sw","distrust_sw","n_a","n_a","n_a",58,45,"other_edu","Prepa",9000,100,15,NA,NA
2019-09-04 23:55:53,2019-09-05 00:25:26,NA,5016,3,"MEX","PSC",NA,"JS","Bren",0,0,0,0,0,0,1,1,"Buceo con java","own","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,1,0,0,0,1,0,1,0,"Traker anteriormente. Zanahoria se descarga mucho.",NA,NA,NA,NA,NA,1,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,"Generosa","Pulpo","Caio de hacha",NA,NA,NA,NA,100,"Comprador local que exporta a china","no",NA,NA,NA,NA,NA,"permit","Permiso por cooperativa o permisionario",0,1,1,0,0,1,0,"No danaf fondo marino",0,0,0,0,1,0,0,NA,"every_week",NA,"weak","no","Sobreexplotacion",NA,NA,"Reglas mas srveras",NA,NA,"corruption","iuu","weather","trash_pollutin","decline_low","agree_str","neutral","disagree","agree","agree_str","agree_str","agree_str","agree_str","agree_str","neutral","distrust_entirely","distrust_entirely","distrust_entirely","distrust_entirely","distrust_entirely","distrust_entirely","distrust_entirely","distrust_entirely","distrust_entirely","distrust_entirely","distrust_entirely","neutral","unsatisfied_ext","unsatisfied_ext",34,16,"other_edu","Prepa",45000,100,10,NA,NA
